energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
173.7,0.05,3.1e-06,8e-07,225.422,51.7008,[E2],,,1.28,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
179.22,0.012,6.6e-05,1e-06,225.422,46.207,[E1],,,0.1273,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
184.55,0.05,2.1e-06,7e-07,,,[M1],,,3.89,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
188.23,0.1,1.09e-05,1.1e-06,291.144,103.036,[E1],,,0.1135,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
189.36,0.01,8.3e-05,1e-06,414.779,225.422,[M1+E2],,,2.3,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
193.13,0.12,8.9e-06,9e-07,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
195.679,0.008,0.000107,1e-06,367.069,171.388,M1,,,3.3,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
196.87,0.05,3.7e-06,4e-07,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
203.55,0.005,0.000569,3e-06,332.845,129.2961,M1,,,2.95,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
218.0,0.5,1.2e-06,1e-06,414.779,197.119,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
225.42,0.04,1.51e-05,5e-07,225.422,0.0,[E1],,,0.0747,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
237.77,0.1,1.44e-05,6e-07,367.069,129.2961,[M1],,,1.91,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
242.08,0.03,7.3e-06,5e-07,533.228,291.144,[M1],,,1.82,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
243.38,0.03,2.53e-05,5e-07,414.779,171.388,[M1+E2],,,1.1,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
244.92,0.05,5.1e-06,5e-07,291.144,46.207,[E1],,,0.0618,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
248.95,0.05,7.2e-06,7e-07,474.297,225.422,[M1],,,1.68,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
255.384,0.015,8e-05,1e-06,426.755,171.388,[M1],,,1.565,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
263.95,0.03,2.65e-05,1e-06,393.225,129.2961,M1,,,1.428,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
265.7,0.3,1.6e-06,3e-07,658.97,393.225,[E1],,,0.0514,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
281.2,0.2,2.1e-06,3e-07,332.845,51.7008,[M1+E2],,,0.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
285.3,0.2,1.9e-06,4e-07,367.069,81.741,[M1+E2],,,0.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
297.46,0.03,4.98e-05,8e-07,426.755,129.2961,[M1],,,1.025,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
302.87,0.05,5.1e-06,4e-07,474.297,171.388,[M1],,,0.976,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
307.85,0.05,5.5e-06,4e-07,533.228,225.422,[M1],,,0.933,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
311.78,0.04,2.58e-05,7e-07,414.779,103.036,[E1],,,0.0361,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
316.41,0.03,1.32e-05,4e-07,445.716,129.2961,M1,,,0.865,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
319.68,0.1,4.8e-06,5e-07,332.845,13.0401,[M1+E2],,,0.5,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
320.862,0.02,5.42e-05,7e-07,367.069,46.207,[E1],,,0.0339,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
323.84,0.03,5.39e-05,7e-07,474.297,150.467,M1,,,0.811,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
332.845,0.005,0.000494,3e-06,332.845,0.0,E1,,,0.0313,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
336.113,0.012,0.000112,2e-06,533.228,197.119,M1,,,0.733,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
341.506,0.01,6.62e-05,1.4e-06,393.225,51.7008,M1,,,0.701,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
345.013,0.004,0.000556,5e-06,426.755,81.741,M1,,,0.682,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
345.014,0.03,5e-05,0.0,474.297,129.2961,(M1),,,0.682,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
350.8,0.3,1.8e-06,4e-07,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
354.0,0.5,7.3e-07,3e-07,367.069,13.0401,[E2],,,0.1155,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
361.89,0.05,1.22e-05,6e-07,533.228,171.388,[M1],,,0.598,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
367.073,0.025,8.9e-05,2e-06,367.069,0.0,[E1],,,0.0254,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
368.554,0.02,8.8e-05,2e-06,414.779,46.207,[E1],,,0.0252,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
375.054,0.003,0.001554,9e-06,426.755,51.7008,M1,,,0.543,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
380.191,0.006,0.000305,6e-06,393.225,13.0401,M1,,,0.523,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
382.75,0.05,0.000259,5e-06,533.228,150.467,M1,,,0.513,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
392.53,0.03,0.000205,2e-05,474.297,81.741,M1,,,0.479,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
393.14,0.03,0.000348,3e-05,393.225,0.0765,M1,,,0.477,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
399.53,0.06,5.9e-06,3e-07,445.716,46.207,[E1],,,0.0213,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
406.8,0.2,2.5e-06,5e-07,509.92,103.036,[E1],,,0.0205,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
411.2,0.3,6.8e-06,3.4e-06,608.09,197.119,[M1],,,0.422,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
412.3,,1.8e-08,0.0,805.73,393.225,[E1],,,0.02006,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
