energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
429.73,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
431.297,0.012,0.071,0.004,1097.591,666.291,E1,,,0.00633,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
436.24,0.03,0.0441,0.003,1231.253,795.03,(M1),,,0.0331,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
436.62,0.17,0.0208,0.0031,933.119,496.389,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
447.42,,0.0048,0.0003,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
456.77,0.03,0.024,0.0016,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
459.819,0.01,0.585,0.031,459.826,0.0,M1(+E2),0.4,LT,0.0281,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
478.27,0.1,0.023,0.004,1012.594,534.295,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
478.78,0.02,0.205,0.011,938.609,459.826,E2(+M1),4.0,GT,0.0153,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
482.64,0.012,0.075,0.004,1231.253,748.601,M1(+E2),2.0,LT,0.021,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
492.88,0.06,0.0178,0.0015,952.667,459.826,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
496.385,0.01,1.66,0.09,496.389,0.0,E3,,,0.0392,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
502.12,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
516.55,0.01,2.7,0.15,666.291,149.732,M1+E2,0.8,3,0.0182,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
522.12,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
527.92,,0.00145,8e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
534.294,0.01,3.12,0.17,534.295,0.0,M1(+E2),0.4,LT,0.0192,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
